Fuel Type Code,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,ID,join_STATEFP,join_COUNTYFP,join_TRACTCE,join_BLKGRPCE,join_AFFGEOID,join_GEOID,join_NAME,join_LSAD,join_ALAND,join_AWATER,join_id,chargers
ELEC,4,0,33.8224719,-84.362502,186555,13,121,9402,2,1500000US131210094022,1.3121E+11,2,BG,604081,9937,131210094022,4
ELEC,2,0,33.846408,-84.356132,261070,13,121,9404,2,1500000US131210094042,1.3121E+11,2,BG,867060,4235,131210094042,2
ELEC,2,0,33.846395,-84.356136,261067,13,121,9404,2,1500000US131210094042,1.3121E+11,2,BG,867060,4235,131210094042,2
ELEC,2,0,33.846395,-84.356118,261065,13,121,9404,2,1500000US131210094042,1.3121E+11,2,BG,867060,4235,131210094042,2
ELEC,2,0,33.846397,-84.356148,261064,13,121,9404,2,1500000US131210094042,1.3121E+11,2,BG,867060,4235,131210094042,2
ELEC,2,0,33.82279,-84.3883,218499,13,121,9501,2,1500000US131210095012,1.3121E+11,2,BG,1443850,0,131210095012,2
ELEC,2,0,33.8253791,-84.3880351,333032,13,121,9501,2,1500000US131210095012,1.3121E+11,2,BG,1443850,0,131210095012,2
ELEC,2,0,33.823395,-84.387851,161748,13,121,9501,2,1500000US131210095012,1.3121E+11,2,BG,1443850,0,131210095012,2
ELEC,1,0,33.821009,-84.388902,161744,13,121,9501,2,1500000US131210095012,1.3121E+11,2,BG,1443850,0,131210095012,1
ELEC,2,0,33.82329,-84.388172,81671,13,121,9501,2,1500000US131210095012,1.3121E+11,2,BG,1443850,0,131210095012,2
ELEC,10,0,33.84538,-84.38086,333784,13,121,9502,1,1500000US131210095021,1.3121E+11,1,BG,986176,0,131210095021,10
ELEC,2,0,33.839541,-84.381275,256843,13,121,9502,3,1500000US131210095023,1.3121E+11,3,BG,541909,0,131210095023,2
ELEC,1,0,33.84111,-84.384784,158617,13,121,9502,3,1500000US131210095023,1.3121E+11,3,BG,541909,0,131210095023,1
ELEC,3,0,33.839773,-84.383023,113996,13,121,9502,3,1500000US131210095023,1.3121E+11,3,BG,541909,0,131210095023,3
ELEC,3,0,33.8319677,-84.3848764,310862,13,121,9502,4,1500000US131210095024,1.3121E+11,4,BG,248721,0,131210095024,3
ELEC,2,0,33.847158,-84.373871,113991,13,121,9601,1,1500000US131210096011,1.3121E+11,1,BG,465252,0,131210096011,2
ELEC,6,0,33.843212,-84.37258,113984,13,121,9601,1,1500000US131210096011,1.3121E+11,1,BG,465252,0,131210096011,6
ELEC,2,0,33.847693,-84.357465,172276,13,121,9602,2,1500000US131210096022,1.3121E+11,2,BG,447492,0,131210096022,2
ELEC,2,0,33.847675,-84.357445,85905,13,121,9602,2,1500000US131210096022,1.3121E+11,2,BG,447492,0,131210096022,2
ELEC,1,0,33.845021,-84.361464,173745,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,1
ELEC,1,0,33.845071,-84.361497,173748,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,1
ELEC,2,0,33.847512,-84.366836,174917,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,2
ELEC,2,0,33.847361,-84.366858,174916,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,2
ELEC,2,2,33.8487263,-84.3645657,228327,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,4
ELEC,0,5,33.848756,-84.36434,116796,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,5
ELEC,0,16,33.846487,-84.360172,122285,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,16
ELEC,1,0,33.845079,-84.361551,117463,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,1
ELEC,2,0,33.847485,-84.36689,152107,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,2
ELEC,0,4,33.84471,-84.36042,165341,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,4
ELEC,2,0,33.848176,-84.359664,113992,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,2
ELEC,3,0,33.845377,-84.368627,113987,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,3
ELEC,3,0,33.848401,-84.365385,113990,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,3
ELEC,4,0,33.847895,-84.366215,113989,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,4
ELEC,3,0,33.8454512,-84.3600387,113985,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,3
ELEC,2,0,33.845744,-84.360335,186554,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,2
ELEC,1,0,33.8493203,-84.3632083,169214,13,121,9602,3,1500000US131210096023,1.3121E+11,3,BG,1643124,0,131210096023,1
ELEC,2,0,33.838213,-84.375037,349115,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,2
ELEC,2,0,33.837536,-84.369471,312809,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,2
ELEC,0,1,33.837798,-84.369185,312808,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,1
ELEC,18,0,33.837504,-84.378132,122428,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,18
ELEC,2,0,33.839695,-84.370372,154228,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,2
ELEC,1,0,33.838598,-84.371431,154227,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,1
ELEC,2,0,33.838963,-84.378436,161719,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,2
ELEC,2,0,33.838963,-84.378422,161718,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,2
ELEC,2,0,33.837367,-84.380243,161750,13,121,9603,1,1500000US131210096031,1.3121E+11,1,BG,504024,0,131210096031,2
ELEC,1,0,33.830907,-84.3852749,309881,13,121,9603,2,1500000US131210096032,1.3121E+11,2,BG,512128,0,131210096032,1
ELEC,2,0,33.83515,-84.381725,189780,13,121,9603,3,1500000US131210096033,1.3121E+11,3,BG,862200,0,131210096033,2
ELEC,2,0,33.844056,-84.427773,161764,13,121,9801,1,1500000US131210098011,1.3121E+11,1,BG,1991893,0,131210098011,2
ELEC,2,0,33.8440304,-84.4275241,193098,13,121,9801,1,1500000US131210098011,1.3121E+11,1,BG,1991893,0,131210098011,2
ELEC,2,0,33.849778,-84.429045,353689,13,121,9802,1,1500000US131210098021,1.3121E+11,1,BG,4539119,59173,131210098021,2
ELEC,2,0,33.849778,-84.429045,187284,13,121,9802,1,1500000US131210098021,1.3121E+11,1,BG,4539119,59173,131210098021,2
ELEC,2,0,33.8579355,-84.3822785,346259,13,121,9900,2,1500000US131210099002,1.3121E+11,2,BG,1999561,0,131210099002,2
ELEC,1,0,33.854784,-84.383031,148693,13,121,9900,2,1500000US131210099002,1.3121E+11,2,BG,1999561,0,131210099002,1
ELEC,2,0,33.847902,-84.36966,179883,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.847383,-84.368527,179886,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.849872,-84.375122,179881,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.849952,-84.375084,179880,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,10,0,33.8517243,-84.3767112,255209,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,10
ELEC,2,0,33.847317,-84.36805,257577,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.84732,-84.368043,256775,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.850098,-84.375394,303913,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,11,0,33.85236991,-84.37623424,221281,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,11
ELEC,3,0,33.8539153,-84.3790107,222096,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,3
ELEC,2,0,33.850031,-84.375545,310455,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.850095,-84.375025,161717,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.847407,-84.368503,161730,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.847872,-84.369679,161722,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,2,0,33.844994,-84.370185,113986,13,121,10001,1,1500000US131210100011,1.3121E+11,1,BG,1072702,0,131210100011,2
ELEC,0,4,33.87037,-84.380191,237881,13,121,10001,2,1500000US131210100012,1.3121E+11,2,BG,973994,20472,131210100012,4
ELEC,2,0,33.851301,-84.366785,172764,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.85171,-84.36676,172763,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.851738,-84.367026,172765,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.852127,-84.366118,179877,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,2,33.852477,-84.362833,228101,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,4
ELEC,10,0,33.85219,-84.3627,236596,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,10
ELEC,2,0,33.850592,-84.367325,347816,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.85474165,-84.36127273,148695,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.851657,-84.365865,161712,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.852185,-84.366004,161711,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,14,0,33.8491,-84.3671,156364,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,14
ELEC,2,0,33.85114,-84.366722,71107,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.852015,-84.366524,81677,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.851471,-84.366375,81676,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.84892,-84.36607,113988,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.851483,-84.365766,171782,13,121,10002,3,1500000US131210100023,1.3121E+11,3,BG,2094840,0,131210100023,2
ELEC,2,0,33.92723,-84.34871,179882,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,2
ELEC,3,0,33.9299831,-84.3509936,309987,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,3
ELEC,2,0,33.92721,-84.348715,161720,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,2
ELEC,1,0,33.914827,-84.355804,113994,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,1
ELEC,2,0,33.928401,-84.356541,113997,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,2
ELEC,2,0,33.91719726,-84.35489416,195229,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,2
ELEC,4,0,33.9162454,-84.3536453,194899,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,4
ELEC,5,0,33.920723,-84.377738,201853,13,121,10110,1,1500000US131210101101,1.3121E+11,1,BG,3557811,58868,131210101101,5
ELEC,1,0,33.90699,-84.363375,252654,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.906679,-84.363037,252653,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.906776,-84.363983,298715,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9047424,-84.3597091,236676,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9047424,-84.3597091,236675,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9047424,-84.3597091,236677,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9054525,-84.3600377,236672,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9054525,-84.3600377,236671,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9047424,-84.3597091,236674,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9054525,-84.3600377,236673,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,1,0,33.9054525,-84.3600377,236670,13,121,10113,3,1500000US131210101133,1.3121E+11,3,BG,1158625,0,131210101133,1
ELEC,2,0,33.885647,-84.380455,229281,13,121,10114,2,1500000US131210101142,1.3121E+11,2,BG,1466462,9921,131210101142,2
ELEC,2,0,33.885666,-84.38045,229280,13,121,10114,2,1500000US131210101142,1.3121E+11,2,BG,1466462,9921,131210101142,2
ELEC,1,0,33.8786,-84.379396,195482,13,121,10114,2,1500000US131210101142,1.3121E+11,2,BG,1466462,9921,131210101142,1
ELEC,2,0,33.904699,-84.354465,173633,13,121,10115,1,1500000US131210101151,1.3121E+11,1,BG,3451032,35341,131210101151,2
ELEC,2,0,33.910911,-84.353545,99985,13,121,10115,1,1500000US131210101151,1.3121E+11,1,BG,3451032,35341,131210101151,2
ELEC,2,0,33.910947,-84.353575,99984,13,121,10115,1,1500000US131210101151,1.3121E+11,1,BG,3451032,35341,131210101151,2
ELEC,2,0,33.904775,-84.354486,105342,13,121,10115,1,1500000US131210101151,1.3121E+11,1,BG,3451032,35341,131210101151,2
ELEC,1,0,33.991767,-84.351229,114065,13,121,10119,1,1500000US131210101191,1.3121E+11,1,BG,1227427,0,131210101191,1
ELEC,2,0,33.934419,-84.365176,175282,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,2,0,33.926051,-84.378525,353710,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,0,1,33.934141,-84.363437,316754,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,1
ELEC,0,2,33.934139,-84.363171,316753,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,0,1,33.934146,-84.363118,316755,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,1
ELEC,0,2,33.934146,-84.363273,316752,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,0,2,33.934148,-84.363365,316751,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,2,0,33.93441,-84.365144,154167,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,2,0,33.926051,-84.3785255,190815,13,121,10121,1,1500000US131210101211,1.3121E+11,1,BG,2096657,0,131210101211,2
ELEC,2,0,33.934863,-84.354609,179876,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.934551,-84.352488,179871,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.934641,-84.352367,179873,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.934648,-84.352469,179872,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.9372232,-84.3529315,309589,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.934762,-84.354626,161708,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.934552,-84.352375,161697,13,121,10122,2,1500000US131210101222,1.3121E+11,2,BG,1169914,3637,131210101222,2
ELEC,2,0,33.944127,-84.356826,175308,13,121,10122,3,1500000US131210101223,1.3121E+11,3,BG,676332,0,131210101223,2
ELEC,2,0,33.944248,-84.356829,175305,13,121,10122,3,1500000US131210101223,1.3121E+11,3,BG,676332,0,131210101223,2
ELEC,2,0,33.944167,-84.356826,175307,13,121,10122,3,1500000US131210101223,1.3121E+11,3,BG,676332,0,131210101223,2
ELEC,2,0,33.944204,-84.356829,175306,13,121,10122,3,1500000US131210101223,1.3121E+11,3,BG,676332,0,131210101223,2
ELEC,2,0,33.94429,-84.356829,154273,13,121,10122,3,1500000US131210101223,1.3121E+11,3,BG,676332,0,131210101223,2
ELEC,3,0,33.9360298,-84.3616883,309060,13,121,10123,3,1500000US131210101233,1.3121E+11,3,BG,1176097,16474,131210101233,3
ELEC,1,0,33.9355491,-84.3599966,148664,13,121,10123,3,1500000US131210101233,1.3121E+11,3,BG,1176097,16474,131210101233,1
ELEC,2,0,33.944875,-84.360527,202169,13,121,10123,3,1500000US131210101233,1.3121E+11,3,BG,1176097,16474,131210101233,2
ELEC,2,0,33.944831,-84.360586,202168,13,121,10123,3,1500000US131210101233,1.3121E+11,3,BG,1176097,16474,131210101233,2
ELEC,2,0,33.938976,-84.358948,202170,13,121,10123,3,1500000US131210101233,1.3121E+11,3,BG,1176097,16474,131210101233,2
ELEC,7,0,33.909399,-84.431051,226790,13,121,10204,3,1500000US131210102043,1.3121E+11,3,BG,4138307,202929,131210102043,7
ELEC,1,0,33.928208,-84.380005,253678,13,121,10205,2,1500000US131210102052,1.3121E+11,2,BG,851620,0,131210102052,1
ELEC,1,0,33.92816,-84.379988,217097,13,121,10205,2,1500000US131210102052,1.3121E+11,2,BG,851620,0,131210102052,1
ELEC,2,0,33.924714,-84.380431,173423,13,121,10205,3,1500000US131210102053,1.3121E+11,3,BG,3274696,7266,131210102053,2
ELEC,2,0,33.924578,-84.381723,213565,13,121,10205,3,1500000US131210102053,1.3121E+11,3,BG,3274696,7266,131210102053,2
ELEC,2,0,33.924713,-84.380418,102604,13,121,10205,3,1500000US131210102053,1.3121E+11,3,BG,3274696,7266,131210102053,2
ELEC,2,0,33.9165375,-84.380961,253594,13,121,10205,4,1500000US131210102054,1.3121E+11,4,BG,1567713,5716,131210102054,2
ELEC,2,0,33.919898,-84.379579,205252,13,121,10205,4,1500000US131210102054,1.3121E+11,4,BG,1567713,5716,131210102054,2
ELEC,2,0,33.919897,-84.379585,213085,13,121,10205,4,1500000US131210102054,1.3121E+11,4,BG,1567713,5716,131210102054,2
ELEC,2,0,33.916538,-84.380961,353694,13,121,10205,4,1500000US131210102054,1.3121E+11,4,BG,1567713,5716,131210102054,2
ELEC,4,0,33.9204155,-84.387905,195268,13,121,10205,4,1500000US131210102054,1.3121E+11,4,BG,1567713,5716,131210102054,4
ELEC,2,0,33.9134,-84.4182,96547,13,121,10206,2,1500000US131210102062,1.3121E+11,2,BG,3886304,35237,131210102062,2
ELEC,2,0,33.981285,-84.3529196,148650,13,121,10208,2,1500000US131210102082,1.3121E+11,2,BG,134759,0,131210102082,2
ELEC,1,0,33.960692,-84.366568,195227,13,121,10210,2,1500000US131210102102,1.3121E+11,2,BG,2577315,151858,131210102102,1
ELEC,4,0,33.897149,-84.3815733,310214,13,121,10212,3,1500000US131210102123,1.3121E+11,3,BG,1347304,11060,131210102123,4
ELEC,4,0,33.729768,-84.541886,348973,13,121,10303,2,1500000US131210103032,1.3121E+11,2,BG,26499687,475747,131210103032,4
ELEC,1,0,33.517197,-84.733838,80798,13,121,10400,2,1500000US131210104002,1.3121E+11,2,BG,42919805,1102563,131210104002,1
ELEC,2,0,33.528602,-84.743971,114009,13,121,10400,2,1500000US131210104002,1.3121E+11,2,BG,42919805,1102563,131210104002,2
ELEC,4,0,33.622108,-84.476883,150687,13,121,10507,3,1500000US131210105073,1.3121E+11,3,BG,2235778,0,131210105073,4
ELEC,1,0,33.567685,-84.521798,254027,13,121,10510,2,1500000US131210105102,1.3121E+11,2,BG,3055988,41385,131210105102,1
ELEC,1,1,33.56458,-84.52177,39993,13,121,10510,2,1500000US131210105102,1.3121E+11,2,BG,3055988,41385,131210105102,2
ELEC,1,0,33.566879,-84.529438,252634,13,121,10510,3,1500000US131210105103,1.3121E+11,3,BG,20908939,190173,131210105103,1
ELEC,6,0,33.540727,-84.5782672,114028,13,121,10510,3,1500000US131210105103,1.3121E+11,3,BG,20908939,190173,131210105103,6
ELEC,0,1,33.570121,-84.53827,181896,13,121,10512,1,1500000US131210105121,1.3121E+11,1,BG,2156499,0,131210105121,1
ELEC,0,1,33.570117,-84.5383,169997,13,121,10512,1,1500000US131210105121,1.3121E+11,1,BG,2156499,0,131210105121,1
ELEC,3,0,33.57493422,-84.46991076,332544,13,121,10516,1,1500000US131210105161,1.3121E+11,1,BG,3283453,0,131210105161,3
ELEC,2,0,33.653491,-84.450653,123432,13,121,10601,2,1500000US131210106012,1.3121E+11,2,BG,685980,0,131210106012,2
ELEC,2,0,33.645959,-84.461757,172523,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.645984,-84.461596,172522,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.645977,-84.461843,172521,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.645984,-84.462065,172520,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.653034,-84.4507,259507,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,1,0,33.6442661,-84.4584496,306922,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.6442728,-84.4584475,306921,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.644298,-84.4584915,306918,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.6443019,-84.4584878,306917,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.6442843,-84.4584345,306920,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.6442991,-84.4584278,306919,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.6443267,-84.4584744,306916,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,1,0,33.6443362,-84.458472,306915,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,2,0,33.64589,-84.461489,221199,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.646032,-84.461489,221138,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.64604,-84.46154,221137,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.645897,-84.461637,221198,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.645897,-84.461776,221197,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.653038,-84.450817,347811,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.653022,-84.450828,347545,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.641247,-84.458955,312151,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.641211,-84.459395,312150,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.641084,-84.459036,312153,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.64097,-84.459105,312152,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,1,0,33.645031,-84.465875,52110,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,2,0,33.645968,-84.461371,85933,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.64089,-84.459535,181172,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.640872,-84.459481,181171,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.640809,-84.459374,181173,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.640782,-84.459374,181164,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.64105,-84.459449,181162,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.641131,-84.459309,181170,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.640925,-84.45917,181166,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,1,0,33.641149,-84.459234,181159,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
ELEC,2,0,33.641077,-84.459288,181161,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.641122,-84.459181,181160,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.647562,-84.460511,200933,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,2,0,33.647539,-84.460405,200911,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,2
ELEC,1,0,33.641229,-84.459202,165854,13,121,10603,1,1500000US131210106031,1.3121E+11,1,BG,4339237,20408,131210106031,1
